,Turno,ID Empleado,ID Puesto,Email,Puesto,Departamento,Tipo Puesto,Nom_Completo
227,,12,15-24100,tanori.medina@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Tanori Medina
228,,108,15-24100,trinidad.moran@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Trinidad Moran
229,,151,15-24100,eva.soqui@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Eva Soqui
230,,163,15-24100,felipe.giraldo@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Felipe Giraldo
231,,318,15-24100,jaime.corral@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Jaime Corral
232,,404,15-24100,trinidad.zazueta@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Trinidad Zazueta
233,,608,15-24100,vazquez.macen@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Vazquez Macen
234,,663,15-24100,alejandro.von_borstel@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Alejandro Von_Borstel
235,,719,15-24100,lucia.porras @tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Lucia Porras 
236,,730,15-24100,francisca.gutierrez@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Francisca Gutierrez
237,,780,15-24100,marvin.hernandez@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Marvin Hernandez
238,,813,15-24100,angel.contreras@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Angel Contreras
239,,814,15-24100,pacheco.cordova@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Pacheco Cordova
240,,827,15-24100,angel.olivas@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Angel Olivas
241,,877,15-24100,hector.acevedo@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Hector Acevedo
242,,1013,15-24100,alfonso.ruiz@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Alfonso Ruiz
243,,1089,15-24100,darwin.rojas@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Darwin Rojas
244,,1108,15-24100,luis.reyes@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Luis Reyes
245,,1139,15-24100,manuel.cañedo@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Manuel Cañedo
246,,1208,15-24100,elidia.lopez@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Elidia Lopez
247,,1211,15-24100,islas.santacruz@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Islas Santacruz
248,,1421,15-24100,alejandro.saenz@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Alejandro Saenz
249,,1425,15-24100,miguel.figueroa@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Miguel Figueroa
250,,1491,15-24100,javier.paz@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Javier Paz
251,,1547,15-24100,leonor.torrico@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Leonor Torrico
252,,1598,15-24100,karina.monjaras@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Karina Monjaras
253,,1609,15-24100,omar.muñoz@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Omar Muñoz
254,,1611,15-24100,roberto.moreno@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Roberto Moreno
255,,1617,15-24100,karla.galindo@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Karla Galindo
256,,1718,15-24100,annet.gautrin@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Annet Gautrin
257,,1767,15-24100,marcelo.moran@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Marcelo Moran
258,,1807,15-24100,antonio.valles@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Antonio Valles
259,A,18,15-24100,david.sanchez@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,David Sanchez
260,,38,15-24100,enrique.ibarra@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Enrique Ibarra
261,,100,15-24100,veronica.villanes@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Veronica Villanes
262,,105,15-24100,emeterio.cons@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Emeterio Cons
263,,185,15-24100,eduwiges.lopez@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Eduwiges Lopez
264,,209,15-24100,jaime.gaviria@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Jaime Gaviria
265,,211,15-24100,victor.monjaras@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Victor Monjaras
266,,249,15-24100,sidartha.olivarria@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Sidartha Olivarria
267,,258,15-24100,maría.chaverra@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,María Chaverra
268,,274,15-24100,elena.villegas@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Elena Villegas
269,,279,15-24100,heberto.cortes@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Heberto Cortes
270,,287,15-24100,sidartha.urzua@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Sidartha Urzua
271,,293,15-24100,mario.corella@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Mario Corella
272,,301,15-24100,enrique.coss@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Enrique Coss
273,,304,15-24100,lina.giraldo@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Lina Giraldo
274,,337,15-24100,francisco.rivera@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Francisco Rivera
275,,341,15-24100,jesus.salazar@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Jesus Salazar
276,,378,15-24100,alejandra.arango@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Alejandra Arango
277,,425,15-24100,espinoza.lopez@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Espinoza Lopez
278,,456,15-24100,martin.castro@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Martin Castro
279,,484,15-24100,estuardo.nuñez@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Estuardo Nuñez
280,,496,15-24100,usbaldo.reyes@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Usbaldo Reyes
281,,516,15-24100,alirio.fernandez@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Alirio Fernandez
282,,517,15-24100,eugenia.rios@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Eugenia Rios
283,,518,15-24100,lina.pérez@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Lina Pérez
284,,534,15-24100,giron.davila@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Giron Davila
285,,545,15-24100,lorenia.daniel@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Lorenia Daniel
286,,592,15-24100,vanessa.valenzuela@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Vanessa Valenzuela
287,,638,15-24100,grijalva.ochoa@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Grijalva Ochoa
288,,652,15-24100,alejandro.peral@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Alejandro Peral
289,,670,15-24100,fernando.romero@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Fernando Romero
290,,676,15-24100,loreto.valenzuela@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Loreto Valenzuela
291,,712,15-24100,alonso.armenta@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Alonso Armenta
292,,729,15-24100,andres.gómez@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Andres Gómez
293,,802,15-24100,luis.garcia@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Luis Garcia
294,,830,15-24100,guillermo.corral@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Guillermo Corral
295,,865,15-24100,hernan.posada@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Hernan Posada
296,,866,15-24100,patricia.arenas@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Patricia Arenas
297,,890,15-24100,karina.lopez@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Karina Lopez
298,,894,15-24100,hernado.echeverry@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Hernado Echeverry
299,,1018,15-24100,mauricio.moreno@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Mauricio Moreno
300,,1025,15-24100,angelica.gutierrez@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Angelica Gutierrez
301,,1106,15-24100,alexandra.atehortua@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Alexandra Atehortua
302,,1135,15-24100,darwin.rojo@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Darwin Rojo
303,,1186,15-24100,delgadillo.ortega@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Delgadillo Ortega
304,,1242,15-24100,garcia.carrillo@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Garcia Carrillo
305,,1283,15-24100,garcia.moreno@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Garcia Moreno
306,,1319,15-24100,fabiola.soto@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Fabiola Soto
307,,1384,15-24100,pedro.cordova@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Pedro Cordova
308,,1410,15-24100,marino.leyva@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Marino Leyva
309,,1417,15-24100,marisol.gonzález@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Marisol González
310,,1427,15-24100,minerva.zapata@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Minerva Zapata
311,,1434,15-24100,ivonne.garcia@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Ivonne Garcia
312,,1450,15-24100,alex.grijalva@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Alex Grijalva
313,,1458,15-24100,mauro.pineda@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Mauro Pineda
314,,1465,15-24100,marina.mira@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Marina Mira
315,,1481,15-24100,javier.cota@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Javier Cota
316,,1498,15-24100,alfonso.coronado@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Alfonso Coronado
317,,1583,15-24100,rendon.torres@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Rendon Torres
318,,1585,15-24100,alfonso.velasquez@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Alfonso Velasquez
319,,1599,15-24100,omar.figueroa@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Omar Figueroa
320,,1629,15-24100,federico.vega@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Federico Vega
321,,1640,15-24100,samuel.salazar@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Samuel Salazar
322,,1674,15-24100,luis.rivera@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Luis Rivera
323,,1697,15-24100,isela.sugich@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Isela Sugich
324,,1716,15-24100,lauriano.figueroa@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Lauriano Figueroa
325,,1763,15-24100,maribel.noriega@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Maribel Noriega
326,,1788,15-24100,cruz.caudillo@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Cruz Caudillo
327,,1802,15-24100,marcos.corral@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Marcos Corral
328,,1821,15-24100,manuel.wilson@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Manuel Wilson
329,,1832,15-24100,cordova.jaquez@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Cordova Jaquez
330,,1863,15-24100,maria.uribe@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Maria Uribe
331,,1907,15-24100,valencia.tequida@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Valencia Tequida
332,,1930,15-24100,eduwiges.mejia@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Eduwiges Mejia
333,,1932,15-24100,gloria.dominguez@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Gloria Dominguez
334,,39,15-24100,teresita.rojas@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Teresita Rojas
335,,71,15-24100,tapia.ramos@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Tapia Ramos
336,,80,15-24100,ibarra.d`lira@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Ibarra D`Lira
337,,143,15-24100,flora.arvallo@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Flora Arvallo
338,,160,15-24100,samuel.cons@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Samuel Cons
339,,220,15-24100,ivan.gutierrez@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Ivan Gutierrez
340,,278,15-24100,javier.velarde@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Javier Velarde
341,,317,15-24100,mario.ruiz@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Mario Ruiz
342,,485,15-24100,urueta.miranda@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Urueta Miranda
343,,577,15-24100,valenzuela.salcedo@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Valenzuela Salcedo
344,,613,15-24100,lorenia.rodriguez@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Lorenia Rodriguez
345,,671,15-24100,villarreal.flores@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Villarreal Flores
346,,691,15-24100,yomaira.hoyos @tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Yomaira Hoyos 
347,,781,15-24100,corona.robles@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Corona Robles
348,,792,15-24100,alfonso.ochoa@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Alfonso Ochoa
349,,829,15-24100,luisa.martinez@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Luisa Martinez
350,,831,15-24100,patricia.anaya@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Patricia Anaya
351,,943,15-24100,gabriel.moroyoqui@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Gabriel Moroyoqui
352,,983,15-24100,alfonso.romero@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Alfonso Romero
353,,1032,15-24100,ignacio.taborda@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Ignacio Taborda
354,,1059,15-24100,león.gomez@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,León Gomez
355,,1076,15-24100,leovigildo.burboa@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Leovigildo Burboa
356,,1098,15-24100,alberto.valenzuela@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Alberto Valenzuela
357,,1280,15-24100,luz.sugich@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Luz Sugich
358,,1314,15-24100,enrique.castillo@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Enrique Castillo
359,,1346,15-24100,angelica.rivera@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Angelica Rivera
360,,1570,15-24100,alfonso.martinez@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Alfonso Martinez
361,,1581,15-24100,gerardo.grajeda@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Gerardo Grajeda
362,,1600,15-24100,alonso.anguis@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Alonso Anguis
363,,1601,15-24100,rita.peinado@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Rita Peinado
364,,1602,15-24100,araceli.gutierrez@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Araceli Gutierrez
365,,1709,15-24100,jesus.reynoso@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Jesus Reynoso
366,,1743,15-24100,romo.limon@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Romo Limon
367,,1834,15-24100,jesus.santoscoy@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Jesus Santoscoy
368,,1860,15-24100,antonio.cota@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Antonio Cota
369,,1866,15-24100,irma.rivera@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Irma Rivera
370,,1986,15-24100,aidee.nevarez@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Aidee Nevarez
371,,54,15-24100,rivas.enriquez@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Rivas Enriquez
372,,78,15-24100,tasiana.rodriguez@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Tasiana Rodriguez
373,,178,15-24100,flora.valdez@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Flora Valdez
374,,343,15-24100,martha .piedrahita@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Martha  Piedrahita
375,,357,15-24100,teresita.lopera @tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Teresita Lopera 
376,,452,15-24100,juan .angulo@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Juan  Angulo
377,,475,15-24100,alejandro.moreno@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Alejandro Moreno
378,,732,15-24100,guevara.borquez@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Guevara Borquez
379,,907,15-24100,alfonso.porras@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Alfonso Porras
380,,1366,15-24100,ibarra.calderon@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Ibarra Calderon
381,,1402,15-24100,maria.zapata@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Maria Zapata
382,,1655,15-24100,gerardo.franco@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Gerardo Franco
383,,1988,15-24100,cruz.lopez@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Cruz Lopez
384,,53,15-24100,cecilia.jimenez@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Cecilia Jimenez
385,,74,15-24100,homero .hoyos @tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Homero  Hoyos 
386,,81,15-24100,marco.gonzalez@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Marco Gonzalez
387,,114,15-24100,maria.rivera@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Maria Rivera
388,,153,15-24100,ruth.lopera @tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Ruth Lopera 
389,,210,15-24100,maria.lopez@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Maria Lopez
390,,232,15-24100,sergio.ramos@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Sergio Ramos
391,,233,15-24100,guillermo.cisneros@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Guillermo Cisneros
392,,239,15-24100,gustavo.nevarez@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Gustavo Nevarez
393,,423,15-24100,marlet.galaz@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Marlet Galaz
394,,434,15-24100,sesteaga.silva@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Sesteaga Silva
395,,535,15-24100,monica.leon@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Monica Leon
396,,546,15-24100,valenzuela.contreras@tractchun.com,Supervisor de Producción,PRODUCCION,Mandos Medios,Valenzuela Contreras
